counterparty 1 (reporting counterparty),counterparty 2,report submitting entity,uti,trade or allege,direction,direction of leg 1,direction of leg 2,report tracking number,isin,unique product identifier (upi),product classification,contract type,asset class,underlying identification type,underlying identification,confirmation timestamp,confirmed,clearing obligation,cleared,clearing timestamp,central counterparty,master agreement type,master agreement version,intragroup,ptrr,type of ptrr technique,ptrr service provider,venue of execution,execution timestamp,effective date,expiration date,early termination date,final contractual settlement date,delivery type,price,price currency,notional amount of leg 1,notional currency 1,effective date of the notional amount of leg 1,end date of the notional amount of leg 1,notional amount in effect on associated effective date of leg 1,total notional quantity of leg 1,effective date of the notional quantity of leg 1,end date of the notional quantity of leg 1,notional quantity in effect on associated effective date of leg 1,notional amount of leg 2,notional currency 2,effective date of the notional amount of leg 2,end date of the notional amount of leg 2,notional amount in effect on associated effective date of leg 2,total notional quantity of leg 2,effective date of the notional quantity of leg 2,end date of the notional quantity of leg 2,notional quantity in effect on associated effective date of leg 2,fixed rate of leg 1 or coupon,fixed rate or coupon day count convention leg 1,fixed rate or coupon payment frequency period leg 1,fixed rate or coupon payment frequency period multiplier leg 1,identifier of the floating rate of leg 1,indicator of the floating rate of leg 1,floating rate day count convention of leg 1,floating rate payment frequency period of leg 1,floating rate payment frequency period multiplier of leg 1,floating rate reference period of leg 1 – time period,floating rate reference period of leg 1 – multiplier,floating rate reset frequency period of leg 1,floating rate reset frequency multiplier of leg 1,fixed rate of leg 2,fixed rate day count convention leg 2,fixed rate payment frequency period leg 2,fixed rate payment frequency period multiplier leg 2,identifier of the floating rate of leg 2,indicator of the floating rate of leg 2,floating rate day count convention of leg 2,floating rate payment frequency period of leg 2,floating rate payment frequency period multiplier of leg 2,floating rate reference period of leg 2 – time period,floating rate reference period of leg 2 – multiplier,floating rate reset frequency period of leg 2,floating rate reset frequency multiplier of leg 2,option type,option style,maturity date of the underlying,seniority,reference entity,index factor,tranche,level
X3CZP3CK64YBHON1LE12,254900ITJMX36SVETL55,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12IR123140139867,Trade,,MAKE,,,,QZMGL0M97J3J,SRCYSP,SWAP,INTR,,,2023-03-24T14:27:56Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2023-03-24T13:56:00Z,2023-03-31,2028-03-31,,2028-03-31,PHYS,,,133385796.0,EUR,2024-03-28,,173771360.0,,,,,133385796.0,EUR,2024-03-28,,173771360.0,,,,,2.8055,A004,MNTH,3.0,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,254900ITJMX36SVETL55,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12IR123140139867,Allege,,MAKE,,,,QZMGL0M97J3J,SRCYSP,SWAP,INTR,,,2023-03-24T14:27:56Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2023-03-24T13:56:00Z,2023-03-31,2028-03-31,,2028-03-31,PHYS,,,133385796.0,EUR,2024-03-28,,93000232.0,,,,,133385796.0,EUR,2024-03-28,,93000232.0,,,,,2.8055,A004,MNTH,3.0,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P02U1LGEU1052AR96C,Trade,SLLR,,,RTNNotReceived,EZDP0RY12345,,HRMDMP,OPTN,INTR,,,2024-04-18T10:32:26Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,TPIR,2024-04-18T09:53:03Z,2024-04-18,2027-04-18,,2027-04-18,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,1.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P02U1LGEU1052AR96C,Allege,SLLR,,,RTNNotProvided,EZP3XP2PXPJ4,,HRMGMP,OPTN,INTR,,,2024-04-18T10:32:26Z,NCNF,FLSE,N,,,ISDA,1992.0,False,False,,,TPIR,2024-04-18T09:53:03Z,2024-04-18,2027-04-16,,2027-04-18,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,0.0,,,,,,,,,,,,,,CALL,BERM,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,724500D4BFEWKWVC1G62C00000003C4620240613000014570000,Trade,,,,,,,,,,,,2024-06-13T14:12:19Z,ECNF,,,,,,,,,,,,,,,,,,,,786497000.0,EUR,,,,,,,,,,,,,,,,,3.6874,,EXPI,,,,,,,,,,,,,,,,,,EXPI,1.0,EXPI,1.0,EXPI,1.0,,,,,,,,
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,724500D4BFEWKWVC1G62C00000003C4620240613000014570000,Allege,,,,,,,,,,,,,NCNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036874,,YEAR,,,,,,,,,,,,,,,EU0009652783,,,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,,,,
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66795A66D90C0009,Trade,,,,RTNNotReceived,,,,,,,,2024-06-24T11:37:26Z,ECNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,EUR,,,,,,,,2.9955,,YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B66795A66D90C0009,Allege,,,,BBG0000000000B66795A66D90C0009,,,,,,,,,NCNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029955,,MNTH,,,,,,,,,,,,,,,EU0009652791,,,,,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300BMVW85YF9FGN6720240521050500O5L0HITI2001000002,Trade,BYER,,,,,QZMNVFC5VPV6,HRCAVC,SWPT,INTR,,,2024-05-21T14:29:06Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,IOIR,2024-05-21T08:45:59Z,2024-05-21,2027-05-21,,2027-05-21,CASH,,,150000000.0,EUR,,,,,,,,150000000.0,EUR,,,,,,,,1.196,A001,YEAR,1.0,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,PUTO,EURO,2037-05-25,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300BMVW85YF9FGN6720240521050500O5L0HITI2001000002,Allege,BYER,,,,,QZMNVFC5VPV6,HRCAVC,SWPT,INTR,,,2024-05-21T14:29:06Z,NCNF,FLSE,N,,,ISDA,1992.0,False,False,,,IOIR,2024-05-21T08:45:59Z,2024-05-21,2027-05-25,,2027-05-25,CASH,,,150000000.0,EUR,,,,,,,,150000000.0,EUR,,,,,,,,0.01196,A001,YEAR,1.0,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,PUTO,EURO,2037-05-25,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300FSLUWD8ETI2P24MARKITWIRE243413295F,Trade,SLLR,,,,EZM9CNL4WLJ7,,HRMAMP,OPTN,INTR,,,2024-05-17T13:36:06Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BGCO,2024-05-17T11:04:09Z,2024-05-17,2027-05-17,,2027-05-17,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,1.0,,,,,,,,,,,,,,PUTO,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300FSLUWD8ETI2P24MARKITWIRE243413295F,Allege,SLLR,,,,,QZLXFK6JH0W3,HRMGMP,OPTN,INTR,,,2024-05-17T13:36:06Z,NCNF,FLSE,N,,,ISDA,1992.0,False,False,,,BGCO,2024-05-17T11:04:09Z,2024-05-17,2027-05-14,,2027-05-17,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,0.0,,,,,,,,,,,,,,PUTO,BERM,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P02U1LGEU1052AR96F,Trade,SLLR,,,RTNNotReceived,EZNJ2YZ443K6,,HRMAMP,OPTN,INTR,,,2024-04-18T10:32:26Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,TPIR,2024-04-18T09:53:03Z,2024-04-18,2027-04-18,,2027-04-18,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,1.0,,,,,,,,,,,,,,PUTO,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P02U1LGEU1052AR96F,Allege,SLLR,,,RTNNotProvided,EZP3XP2PXPJ4,,HRMDMP,OPTN,INTR,,,2024-04-18T10:32:26Z,NCNF,FLSE,N,,,ISDA,1992.0,False,False,,,TPIR,2024-04-18T09:53:03Z,2024-04-18,2027-04-16,,2027-04-18,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,0.0,,,,,,,,,,,,,,PUTO,BERM,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,724500D4BFEWKWVC1G62C0000000T98H20240614000021570000,Trade,,,,,,,,,,,,2024-06-14T12:13:33Z,ECNF,TRUE,,,,,,,,,,,,,2027-06-20,,2027-06-20,,,,,,,,,,,,,35000000.0,USD,,,,,,,,4.2067,,,,,,,,,,,,,,,,,US81379LAA44,SOFR,,MNTH,12.0,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,724500D4BFEWKWVC1G62C0000000T98H20240614000021570000,Allege,,,,,,,,,,,,,NCNF,FLSE,,,,,,,,,,,,,2027-06-18,,2027-06-18,,,,,,,,,,,,,,,,,,,,,,0.042067,,,,,,,,,,,,,,,,,,,,YEAR,1.0,,,,,,,,,,,,
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE184348413,Trade,SLLR,,,RTNNotReceived,EZH2X0J2KKC7,,HRMDMP,OPTN,INTR,,,2022-04-29T14:34:39Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,TPIR,2022-04-29T12:40:14Z,2022-08-03,2025-05-03,,2025-05-03,PHYS,,,150000000.0,EUR,,,,,,,,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,,,,,,,PUTO,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE184348413,Allege,SLLR,,,RTNNotProvided,EZ7YYPZ1M218,,HRODVP,OPTN,INTR,,,2022-04-29T14:34:39Z,NCNF,FLSE,N,,,ISDA,1992.0,False,False,,,TPIR,2022-04-29T12:40:14Z,2022-04-29,2025-01-30,,2025-05-03,PHYS,,,150000000.0,EUR,,,,,,,,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,,,,,,,PUTO,BERM,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300FSLUWD8ETI2P24MARKITWIRE243413295C,Trade,SLLR,,,,EZWKWVX77FK1,,HRMDMP,OPTN,INTR,,,2024-05-17T13:36:06Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,BGCO,2024-05-17T11:04:09Z,2024-05-17,2027-05-17,,2027-05-17,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,1.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300FSLUWD8ETI2P24MARKITWIRE243413295C,Allege,SLLR,,,,,QZN168D6WCW6,HRMGMP,OPTN,INTR,,,2024-05-17T13:36:06Z,NCNF,FLSE,N,,,ISDA,1992.0,False,False,,,BGCO,2024-05-17T11:04:09Z,2024-05-17,2027-05-14,,2027-05-17,PHYS,,,75000000.0,GBP,,,,,,,,,,,,,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,DAIL,0.0,,,,,,,,,,,,,,CALL,BERM,,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300BMVW85YF9FGN6720240521050500O5L0HITI2001000001,Trade,BYER,,,,,QZ7MXRK0C5NW,HRCDVC,SWPT,INTR,,,2024-05-21T14:30:15Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,IOIR,2024-05-21T08:46:22Z,2024-05-21,2027-05-21,,2027-05-21,CASH,,,150000000.0,EUR,,,,,,,,150000000.0,EUR,,,,,,,,4.196,A001,YEAR,1.0,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,CALL,EURO,2037-05-25,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,549300BMVW85YF9FGN6720240521050500O5L0HITI2001000001,Allege,BYER,,,,,QZ7MXRK0C5NW,HRCDVC,SWPT,INTR,,,2024-05-21T14:30:15Z,NCNF,FLSE,N,,,ISDA,1992.0,False,False,,,IOIR,2024-05-21T08:46:22Z,2024-05-21,2027-05-25,,2027-05-25,CASH,,,150000000.0,EUR,,,,,,,,150000000.0,EUR,,,,,,,,0.04196,A001,MNTH,1.0,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,CALL,EURO,2037-05-25,,,,,TCTN
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665DB873E620000D,Trade,,,,RTNNotReceived,,,,,,,,2024-06-03T12:35:25Z,ECNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000000.0,EUR,,,,,,,,2.5124,,EXPI,,,,,,,,,,,,,,,,,A004,EXPI,1.0,EXPI,1.0,EXPI,1.0,,,,,,,,
X3CZP3CK64YBHON1LE12,B81CK4ESI35472RHJ606,X3CZP3CK64YBHON1LE12,254900QBKK4WBSO3GE51BBG0000000000B665DB873E620000D,Allege,,,,BBG0000000000B665DB873E620000D,,,,,,,,,NCNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025124,,MNTH,,,,,,,,,,,,,,,EU0009652783,,A001,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,,,,
X3CZP3CK64YBHON1LE12,5493002J26CGST8EM389,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137202702,Trade,,MAKE,,,,QZNDCWQB56BJ,SRCDSP,SWAP,INTR,,,2022-04-14T16:34:45Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-04-14T11:10:14Z,2021-12-31,2037-12-31,,2037-12-31,PHYS,,,24819146.14,EUR,2023-12-29,,24686588.44,,,,,24819146.14,EUR,2023-12-29,,24686588.44,,,,,1.827,A004,MNTH,6.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493002J26CGST8EM389,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137202702,Allege,,MAKE,,,,QZNDCWQB56BJ,SRCDSP,SWAP,INTR,,,2022-04-14T16:34:45Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-04-14T11:10:14Z,2021-12-31,2037-12-31,,2037-12-31,PHYS,,,24819146.14,EUR,2023-12-29,,24951703.84,,,,,24819146.14,EUR,2023-12-29,,24951703.84,,,,,1.827,A004,MNTH,6.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493002J26CGST8EM389,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137202568,Trade,,TAKE,,,,QZNDCWQB56BJ,SRCDSP,SWAP,INTR,,,2022-04-14T16:35:30Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-04-14T11:10:14Z,2021-12-31,2037-12-31,,2037-12-31,PHYS,,,69356118.64,EUR,2023-12-29,,63550683.0,,,,,69356118.64,EUR,2023-12-29,,63550683.0,,,,,1.754,A004,MNTH,6.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493002J26CGST8EM389,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137202568,Allege,,TAKE,,,,QZNDCWQB56BJ,SRCDSP,SWAP,INTR,,,2022-04-14T16:35:30Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-04-14T11:10:14Z,2021-12-31,2037-12-31,,2037-12-31,PHYS,,,69356118.64,EUR,2023-12-29,,75161554.28,,,,,69356118.64,EUR,2023-12-29,,75161554.28,,,,,1.754,A004,MNTH,6.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114326020,Trade,,TAKE_Trade,MAKE_Trade,,EZVPD7FJHQ73,,SRCCSP,SWAP,INTR,,,2019-03-24T11:44:38Z,ECNF,TRUE,N,,,ISDA,1992.0,False,False,,,NWNV,2018-05-25T12:24:05Z,2018-11-30,2028-11-30,,2028-11-30,PHYS,,,30000000.0,EUR,,,,,,,,30000000.0,EUR,,,,,,,,1.1067,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114326020,Allege,BYER_Allege,TAKE,,,,,SRCCSP,SWAP,INTR,,,2019-03-25T23:59:00Z,YCNF,FLSE,N,,,ISDA,1998.0,False,False,,,XXXX,2015-11-26T13:27:00Z,2017-11-30,2028-11-30,,2028-11-30,PHYS,1.1067,,30000000.0,EUR,,,,,,,,30000000.0,EUR,,,,,,,,1.1067,NARR,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,CK64YBHON16A448C6BE3333A235DED6E0C577C5368,Trade,,TAKE_Trade,MAKE_Trade,,,,SRCCSP,SWAP,INTR,,,2021-10-13T15:33:25Z,ECNF,TRUE,N,,,ISDA,1992.0,False,False,,,NWNV,2021-10-13T13:08:17Z,2021-02-26,2027-02-26,,2027-02-26,PHYS,,,25000000.0,EUR,,,,,,,,25000000.0,EUR,,,,,,,,4.005,A015,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,CK64YBHON16A448C6BE3333A235DED6E0C577C5368,Allege,BYER_Allege,TAKE,,,,,SRCCSP,SWAP,INTR,,,2022-01-24T23:59:00Z,YCNF,FLSE,N,,,ISDA,1998.0,False,False,,,XOFF,2007-02-21T08:14:00Z,2021-02-26,2027-02-26,,2027-02-26,PHYS,4.005,,25000000.0,EUR,,,,,,,,25000000.0,EUR,,,,,,,,4.005,NARR,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123135648364,Trade,,MAKE_Trade,TAKE_Trade,,,,SRCCSP,SWAP,INTR,,,2021-10-13T15:15:52Z,ECNF,TRUE,N,,,ISDA,1992.0,False,False,,,NWNV,2021-10-13T13:08:17Z,2020-11-10,2025-11-10,,2025-11-10,PHYS,,,20000000.0,EUR,,,,,,,,20000000.0,EUR,,,,,,,,3.94,A015,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123135648364,Allege,SLLR_Allege,MAKE,,,,,SRCCSP,SWAP,INTR,,,2022-01-24T23:59:00Z,YCNF,FLSE,N,,,ISDA,1998.0,False,False,,,XOFF,2005-11-07T10:23:00Z,2020-11-10,2025-11-10,,2025-11-10,PHYS,3.94,,20000000.0,EUR,,,,,,,,20000000.0,EUR,,,,,,,,3.94,NARR,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114325931,Trade,,MAKE_Trade,TAKE_Trade,,,QZD2D5QW48H3,SRCCSP,SWAP,INTR,,,2019-03-24T11:42:20Z,ECNF,TRUE,N,,,ISDA,1992.0,False,False,,,NWNV,2018-05-25T11:49:34Z,2019-01-02,2025-01-02,,2025-01-02,PHYS,,,20000000.0,EUR,,,,,,,,20000000.0,EUR,,,,,,,,0.8278,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114325931,Allege,SLLR_Allege,MAKE,,,,QZD2D5QW48H3,SRCCSP,SWAP,INTR,,,2019-03-25T23:59:00Z,YCNF,FLSE,N,,,ISDA,1998.0,False,False,,,XXXX,2014-12-30T09:19:00Z,2018-01-02,2025-01-02,,2025-01-02,PHYS,0.8278,,20000000.0,EUR,,,,,,,,20000000.0,EUR,,,,,,,,0.8278,NARR,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114326031,Trade,,TAKE_Trade,MAKE_Trade,,,QZD2D5QW48H3,SRCCSP,SWAP,INTR,,,2019-03-24T11:45:23Z,ECNF,TRUE,N,,,ISDA,1992.0,False,False,,,NWNV,2018-05-25T11:49:34Z,2018-09-11,2032-09-11,,2032-09-11,PHYS,,,17000000.0,EUR,,,,,,,,17000000.0,EUR,,,,,,,,1.7962,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114326031,Allege,BYER_Allege,TAKE,,,,QZD2D5QW48H3,SRCCSP,SWAP,INTR,,,2019-03-27T23:59:00Z,YCNF,FLSE,N,,,ISDA,1998.0,False,False,,,XXXX,2014-09-09T11:02:00Z,2017-09-11,2032-09-11,,2032-09-11,PHYS,1.7962,,17000000.0,EUR,,,,,,,,17000000.0,EUR,,,,,,,,1.7962,NARR,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,CK64YBHON1515E270F6E2A8F21745EAFBACF185E3C,Trade,,TAKE_Trade,MAKE_Trade,,,QZDGNBS32ZLZ,SRCDSP,SWAP,INTR,,,2021-10-13T15:43:23Z,ECNF,TRUE,N,,,ISDA,1992.0,False,False,,,NWNV,2021-10-13T13:08:17Z,2021-06-01,2033-06-01,,2033-06-01,PHYS,,,32000000.0,USD,2024-06-01,,30117647.06,,,,,32000000.0,USD,2024-06-03,,30117647.06,,,,,5.1,A001,MNTH,6.0,,,,,,,,,,,,,,US81379LAA44,SOFR,A004,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,CK64YBHON1515E270F6E2A8F21745EAFBACF185E3C,Allege,BYER_Allege,TAKE,,,EZ40F406GRW9,QZDGNBS32ZLZ,SRCDSP,SWAP,INTR,,,2023-06-27T23:59:00Z,YCNF,FLSE,N,,,ISDA,1998.0,False,False,,,XOFF,2021-07-14T13:16:00Z,2021-06-01,2033-06-01,,2033-06-01,PHYS,5.1,,32000000.0,USD,2024-06-01,,30117647.06,,,,,32000000.0,USD,2024-06-03,,30117647.06,,,,,5.1,NARR,MNTH,6.0,,,,,,,,,,,,,,US81379LAA44,LIBO,A004,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114326039,Trade,,TAKE_Trade,MAKE_Trade,,EZ34FP1C7K33,,SRCCSP,SWAP,INTR,,,2019-03-24T11:45:46Z,ECNF,TRUE,N,,,ISDA,1992.0,False,False,,,NWNV,2018-05-25T11:49:35Z,2018-12-03,2033-12-03,,2033-12-03,PHYS,,,8000000.0,EUR,,,,,,,,8000000.0,EUR,,,,,,,,2.5812,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,DSNHHQ2B9X5N6OUJ1236,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE114326039,Allege,BYER_Allege,TAKE,,,,,SRCCSP,SWAP,INTR,,,2019-03-27T23:59:00Z,YCNF,FLSE,N,,,ISDA,1998.0,False,False,,,XXXX,2013-11-29T11:14:00Z,2017-12-03,2033-12-03,,2033-12-03,PHYS,2.5812,,8000000.0,EUR,,,,,,,,8000000.0,EUR,,,,,,,,2.5812,NARR,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,MNTH,6.0,MNTH,6.0,,,,,,,,TCTN
